gene_name,Ctrl-1 TPM,Ctrl-2 TPM,Ctrl-3 TPM,SAE-1 TPM,SAE-2 TPM,SAE-3 TPM,Ctrl-1 Normalised Read Counts,Ctrl-2 Normalised Read Counts,Ctrl-3 Normalised Read Counts,SAE-1 Normalised Read Counts,SAE-2 Normalised Read Counts,SAE-3 Normalised Read Counts,Real Fold Change,Regulation Type,"FDR
"
FBLN7,16.21,16.77,17.01,11.93,9.84,10.24,413.4228996,456.7179011,426.0162242,315.0800503,309.4154099,313.6525728,1.381600271,Down,0.278275366
RP11-395L14.17,1.2,0,0.59,0.81,1.25,1.56,10.15318003,0,4.971836677,7.443996511,11.61610041,14.29950792,2.203204752,Up,0.191826124
ZC3H8,5.04,6.62,9.37,7.7,7.84,5.59,127.674719,159.1025475,158.1498744,159.3825986,160.43762,161.1825721,1.081076685,Up,1
LIPT1,9.4,6.81,11.56,6.52,5.88,6.04,147.8088195,109.7620398,149.253944,105.0266834,103.13847,103.4617862,1.305457224,Down,0.119239205
CNGA3,0.09,0.21,0.09,0.42,0.39,0.11,5.066457103,10.29487072,3.95374686,18.42573394,18.75244909,6.5344286,2.26117564,Up,0.134571582
FAHD2B,1.79,1.07,1.63,0.27,0.4,0.15,30.30754639,17.38897255,23.79167173,4.228705939,7.02175038,2.722678583,5.107298556,Down,6.90525E-08
LYG1,0.35,0.45,0.17,0.22,0.41,0.43,4.053165682,5.61538403,1.97687343,2.763860091,5.209013635,5.445357166,1.151840985,Up,1
AFF3,1.88,2.23,1.05,1.05,0.92,0.52,119.5683876,93.58973384,104.7742918,64.49006878,54.17374181,64.25521456,1.737983643,Down,0.999911605
UBXN4,87.63,88.26,89.38,76.64,76.19,73.05,4786.788671,4772.140528,4792.929631,4278.45542,4246.387916,4136.293303,1.133536051,Down,1.01827E-10
NXPH2,0,0,0,0,0.08,0,0,0,0,0,1.041802727,0,35.72675757,Up,1
SPOPL,10.13,11.03,10.87,14.6,13.78,12.77,735.6495713,707.463516,699.9021535,865.6778319,933.4552435,898.4839324,1.258791441,Up,0.043244667
THSD7B,0,0.38,0,0.01,0,0.01,0,1.871794677,0,0.921286697,0,1.089071433,1.072859313,Up,1
GPR17,0.22,0.27,0.22,0.5,0.62,0.37,6.079748523,7.487178707,5.93062029,12.89801376,13.54343545,10.89071433,1.913305473,Up,1
POLR2D,15.56,13.75,13.9,18.83,20.38,20.34,634.6446825,623.438653,631.6110609,764.6495327,861.5708553,833.8911057,1.301852005,Up,1.71496E-12
AMMECR1L,16.18,15.35,16.17,16.8,17.09,18.13,1070.03574,1018.256304,1060.592595,1170.59609,1201.875716,1270.979035,1.157059259,Up,0.999983423
GALNT13,30.07,29.74,33.07,19.65,25.01,20.84,1734.754912,1662.153673,1709.995517,1037.368821,1180.36249,1108.674719,1.535256971,Down,0
PKP4,21.97,20.96,23.82,16.98,17.02,17.08,1120.700311,1040.71784,1147.575026,1041.053968,1025.133883,989.9659328,1.082730428,Down,0.45297796
SCN1A,0,0,0,0.01,0.01,0,0,0,0,0.921286697,1.052220754,0,66.78358171,Up,1
SLC4A10,0,0,0.19,0.01,0,0,0,0,1.97687343,0.921286697,0,0,2.109641012,Down,0.578541433
SCRN3,27.88,26.45,27.98,23,27.72,25.31,690.0514574,637.3460874,714.639745,647.6645479,662.5865344,640.3740028,1.046862311,Down,1
KIAA1715,47.35,45.8,38.92,46.44,44.02,53.58,2486.617146,2496.038201,2408.820275,2736.22149,2655.555151,2642.087297,1.086908994,Up,0.99999979
ZNF385B,0.19,1.04,0.1,0.17,0.17,0.18,7.093039944,11.23076806,0.988436715,6.449006878,5.209013635,4.356285733,1.205551952,Down,0.629314547
TMEFF2,7.16,9.44,7.03,2.39,2.7,2.12,258.3893122,288.2563802,253.039799,92.12866969,104.1802727,82.76942893,2.865250826,Down,0
CDCA7,0.12,0.05,0.12,0.15,0.14,0.37,4.053165682,1.871794677,3.95374686,4.606433485,5.209013635,11.97978577,2.202631726,Up,0.428632204
DLX1,4.12,5.14,4.46,4.25,3.84,4.53,135.7810504,148.8076768,134.4273932,140.0355779,130.2253409,144.8465006,1.009415439,Down,1
UBR3,21.97,22.53,22.4,21.56,20.89,21.28,2279.905696,2127.29465,2285.265685,2046.177754,2084.647257,2031.118223,1.086096252,Down,0.020156295
PHOSPHO2,3.09,3.71,3.35,2.5,1.93,2.28,41.10923293,48.60114878,43.25399065,36.73170061,27.25355934,33.71765157,1.360794131,Down,1
GULP1,21.95,18.67,20.93,7.93,8.51,6.62,568.4564869,569.0255817,588.1198454,248.7474082,241.6982327,223.2596438,2.4177478,Down,0
FAM171B,60.33,57.22,59.11,43.77,43.25,43,5035.045069,4790.858475,4892.761739,3844.529386,3833.834036,3801.948373,1.282078142,Down,0
HSPD1,149.79,147.18,144.63,192.63,196.07,197.28,3971.038413,3980.324585,3923.006478,5467.504883,5549.464349,5482.167781,1.389473804,Up,0
CCDC150,0.67,1.41,0.79,0.49,0.96,0.57,10.13291421,10.29487072,3.95374686,6.449006878,12.50163272,9.801642899,1.179044509,Up,1
METTL21A,13.13,14.44,14.94,15.82,14.83,12.6,195.5652442,214.3204905,223.3866976,219.2662339,212.5277563,201.4782152,1.000000358,Down,1
UNC80,0,0,0,0,0,0,0,0,0,0.921286697,0,0,31.70955656,Up,1
PTH2R,0.05,0.03,0.12,0,0.05,0,2.026582841,0.935897338,3.95374686,0,2.083605454,0,3.286435047,Down,1
CPO,0.07,0.19,0.07,0.06,0.13,0,1.013291421,2.807692015,0.988436715,0.921286697,2.083605454,0,1.594593781,Down,1
NBEAL1,8.92,13.19,9.97,10.73,10.15,8.66,1257.48452,1158.453725,1199.537144,1487.039645,1401.547627,1359.716575,1.175031811,Up,4.94146E-06
KANSL1L,6.15,7.99,7.03,4.82,4.58,5.66,336.4127516,320.0768897,321.2419324,242.2984013,259.408879,270.0897154,1.266814427,Down,0.999999835
SPAG16,31.8,28.17,30.92,18.42,20.92,18.69,440.7817679,414.6025209,453.6924522,280.0711559,300.0391854,295.1383584,1.495645606,Down,1.93488E-07
ABCA12,0.1,0.3,0.16,0.03,0.07,0.03,13.17278847,19.65384411,18.78029759,4.606433485,8.334421817,3.2672143,3.179991922,Down,0.999999949
SUMF1,75.49,74.72,73.4,49.61,54.21,50.35,2160.337309,2150.692084,2110.312387,1529.335917,1648.131914,1550.837721,1.358061776,Down,0
RHBDD1,24.69,25.76,32.25,27.17,33.42,30.75,1093.341443,1067.858863,1112.979741,1100.937603,1116.812523,1113.031005,1.017286943,Up,1
ACKR3,31.85,34.34,33.72,20.07,16.03,16.13,777.1945196,816.1024791,854.9977585,463.4072085,407.3448663,382.2640731,1.953898315,Down,0
TRPM8,0.57,0.17,0.24,0.15,0.01,0.43,7.093039944,4.679486692,2.965310145,8.291580272,1.041802727,1.089071433,1.412858279,Down,0.577943553
HES6,0.63,0.39,0.47,0.91,0.78,0.66,10.13291421,7.487178707,8.895930435,17.50444724,14.58523818,13.0688572,1.702271637,Up,1
ESPNL,2.46,1.93,1.7,0.96,0.46,0.45,83.08989648,66.44871102,73.14431691,31.32374769,25.00326545,23.95957153,2.772938184,Down,0.001051224
ANKMY1,3.35,3.13,2.12,4.02,2.95,3.18,96.26268495,104.8205019,69.20045442,88.4435229,76.05159908,104.5508576,1.004599674,Down,0.871352592
COPS7B,18.17,19.77,19.99,15.91,18.96,18.03,384.0374484,437.9999544,389.4440657,397.9958531,445.8915672,406.2236446,1.031885457,Up,0.946426413
DIS3L2,10.88,9.69,10.1,8.2,9.26,6.68,305.0007176,328.4999658,284.1656712,285.598876,309.4154099,261.377144,1.071547631,Down,0.906429922
CPNE9,0,0,0,0.04,0,0,0,0,0,0.921286697,0,0,31.70955656,Up,1
FANCD2,0.61,0.7,0.41,0.92,1.7,1.23,35.46519972,32.75640684,27.67622802,40.53661466,40.63030636,54.45357166,1.414088969,Up,1
TAMM41,8.1,10.23,11.2,9.66,7.35,8.46,129.7013018,157.2307528,177.9186087,163.0677454,128.1417354,159.0044293,1.032508498,Down,0.893921475
VGLL4,67.84,67.31,66.96,57.08,59.22,58.91,2750.072915,2754.345867,2751.807815,2361.257804,2503.451953,2383.977367,1.138995557,Down,0.015504679
RAB5A,90.82,85.66,87.83,104.73,104.55,102.71,2508.909557,2404.320262,2446.38087,2987.732758,2982.681208,2844.654584,1.197762081,Up,0
FAM134A,44.98,46.08,45.33,42.13,44.82,48.5,1621.266273,1605.999833,1664.527428,1567.108671,1517.906573,1617.271078,1.040300821,Down,1
CTDSP1,61.25,69.45,61.46,48.52,47.8,58.5,1613.159942,1799.730582,1631.909017,1401.277066,1430.395144,1570.441007,1.14599396,Down,0.111891449
RQCD1,22.58,24.34,24.89,29.06,32.87,31.26,786.3141423,842.3076045,864.8821256,1123.96977,1186.613306,1151.148505,1.388295391,Up,0
MARCH4,3.86,3.32,4.03,12.71,11.96,12.39,243.1899409,209.6410038,252.0513623,843.8986144,801.1462971,827.6942893,3.507910383,Up,0
STK11IP,8.09,11.22,7.73,5.98,7.28,6.83,250.2829809,282.6409962,246.120742,192.5489197,200.0261236,218.9033581,1.274021285,Down,0.999999971
GMPPA,35.69,38.15,33.78,44.47,43.22,40.46,673.8387947,717.8332585,675.1022764,853.1114813,838.6511953,830.9615036,1.220606201,Up,0.996825357
GRIP2,0.05,0.14,0.16,0.95,1.02,1.4,3.039874262,10.29487072,12.8496773,76.46679584,77.0934018,107.8180719,9.971925635,Up,0
EAF1,17.97,16.2,16.29,20.05,18.57,19.16,1073.075614,1045.397327,1032.916367,1287.037516,1249.12147,1318.865506,1.223275646,Up,0.001103598
CNTN4,0.26,0.39,0.3,0.18,0.18,0.18,13.17278847,8.423076045,5.93062029,2.763860091,4.167210908,1.089071433,3.423105247,Down,0.999999999
DYNC1LI1,35.63,29.97,31.43,35.12,32.94,39.11,950.4673525,963.0383612,993.3788986,991.3044859,958.4585089,1077.091647,1.041270572,Up,0.926393652
RBMS3,19.7,20.99,26.69,19.04,15.44,15.53,1555.402331,1577.922913,1709.00708,1287.958802,1238.703442,1214.314648,1.294400802,Down,6.99441E-15
GADL1,0.09,0.04,0.17,0,0.02,0.03,5.066457103,1.871794677,8.895930435,0,1.041802727,2.178142867,4.881368552,Down,0.068475694
OSBPL10,49.98,49.75,45.76,39.61,38.98,39.52,2319.424062,2299.49976,2317.884097,1910.748609,2001.303039,1857.955865,1.202217126,Down,1.9959E-11
POMGNT2,9.44,8.82,8.31,6.21,6.93,6.62,328.3064203,307.9102243,286.6466474,228.4791008,257.3252736,245.0410725,1.262723075,Down,0.99999994
ACKR2,0.44,0.07,0.22,0.02,0.02,0.08,7.093039944,2.807692015,7.90749372,0.921286697,1.041802727,3.2672143,3.391101848,Down,1
FAM198A,0.12,0.11,0.23,0.07,0.07,0.02,5.066457103,4.885384106,9.88436715,3.113949036,2.864957499,1.089071433,2.79885461,Down,1
CSRNP1,4.63,4.8,4.08,5.37,6.44,5.67,202.6582841,210.5769011,176.930172,247.8261215,300.0391854,261.377144,1.3711942,Up,0.000157738
SLC25A38,17.86,18.98,17.87,20.39,19.38,21.06,509.6855845,543.7563536,506.0795981,616.3408002,591.743949,640.3522213,1.185255458,Up,0.999999915
ITGA9,0.03,0.12,0.03,0.25,0.08,0.04,2.026582841,9.358973384,2.965310145,5.527720181,9.376224544,4.356285733,1.341381664,Up,0.63362278
SLC22A14,0.07,0,0.17,0.12,0.13,0.08,2.026582841,0,4.942183575,3.685146788,4.167210908,2.178142867,1.437467686,Up,1
GOLGA4,90.33,85.16,88.06,97.38,95.34,93.31,8798.409405,8666.409353,8633.006269,10215.2269,10184.66346,9886.590471,1.160498087,Up,0
CTDSPL,35.32,31.98,33.26,25.59,23.1,25.51,1892.828374,1888.640829,1941.289708,1564.344811,1460.607423,1558.461221,1.24857849,Down,1.9984E-15
STAC,1,0.85,0.74,0.43,0.44,0.64,30.39874262,38.37179087,23.72248116,20.26830733,20.83605454,19.6032858,1.523322325,Down,1
IQSEC1,18.26,16.87,16.84,11.47,12.11,11.28,1185.550962,1113.717833,1087.280387,789.5426993,837.6093926,789.5767891,1.40128964,Down,0
CAND2,0.44,0.36,0.32,0.04,0.05,0.03,28.37215978,23.39743346,17.79186087,2.763860091,3.125408181,2.178142867,8.594284385,Down,0.346530903
RPL32,837.96,815.91,826.69,886.69,858.73,849.57,5449.420462,5305.255729,5361.23132,6151.403637,6031.850265,5971.324215,1.12650028,Up,5.9952E-15
PTPRG,57.19,53.49,55.86,40.69,39.72,36.41,5789.947177,5659.371205,5541.176224,4223.178219,4225.551861,3953.329303,1.369972759,Down,0
IL17RD,2.63,2.38,2.13,0.95,1.61,0.86,311.0804661,282.6409962,266.8779131,117.0034105,111.4728918,114.3525005,2.510156859,Down,0
SHQ1,21.81,17.7,20.07,21.61,20.27,20.39,704.2375373,690.6922357,764.0615807,812.5748667,858.4454471,799.378432,1.144235439,Up,0.004703059
SLC25A26,15.45,16.08,19.03,13.28,10.45,11.43,282.7083063,282.6409962,313.3344387,261.6454219,211.4859536,223.2596438,1.26175649,Down,0.007265319
UBA3,58.37,55.16,56.43,46.79,45.28,47.8,1452.046606,1434.73062,1447.071351,1205.043,1285.584565,1232.828862,1.163930274,Down,0.994996518
ARL6IP5,284.12,277.21,277.76,235.67,220.16,226.5,7973.590188,7821.294057,7721.667618,6980.589302,6589.402249,6771.846172,1.156067977,Down,0
TMF1,48.67,52.73,51.43,69.67,63.21,65.81,3003.395771,3078.166346,3044.385082,4293.196008,4185.963357,4288.763304,1.399077862,Up,0
LRIG1,20.69,17.39,20.19,31.07,27.34,25.07,1206.830082,1242.871665,1144.609716,1790.060052,1684.59501,1642.319721,1.423627898,Up,0
RP11-977G19.10,3.76,0,2.66,3.05,3.52,2.2,27.0346151,0,25.63016402,29.02053095,41.99506793,20.7468108,1.741964028,Up,0.637734356
LIMD1,10.01,10.18,8.88,13.17,14.42,13.41,939.3211468,935.8973384,930.1189488,1495.248309,1535.61722,1567.173792,1.6390257,Up,0
ZNF660,1.46,1.15,1.98,1.01,1.48,1.9,110.4487648,74.87178707,100.8205449,88.4435229,85.42782362,88.21478609,1.091772162,Down,0.871725261
NFKBIZ,12.2,14.78,12.32,21.07,19.82,19.82,514.7520416,599.6762196,546.6055034,1059.479701,1009.475588,1057.423017,1.882172361,Up,0
COL8A1,1657.67,1593.22,1692.68,1236.33,1217.29,1226.25,102874.4115,99531.74604,104321.5878,79254.60939,78740.49191,78340.17541,1.297849989,Down,0
NXPE3,39.19,39.72,39.86,31.58,30.82,29.38,2397.447501,2284.759377,2437.484939,1978.002538,1880.485176,1849.308638,1.247361321,Down,0
MYH15,1.23,0.93,1.12,0.12,0.13,0.12,75.99685654,62.70512167,69.19057005,7.370293575,9.376224544,10.89071433,7.515119144,Down,0
PHLDB2,52.95,51.04,51.41,45.89,45.7,49.06,3551.586429,3685.563719,3598.898079,3511.944889,3568.17434,3538.393087,1.020486419,Down,1
ABHD10,26.21,24.43,23.47,28.53,26.62,24.61,778.207811,789.8973536,737.3737894,949.8465845,880.3233044,866.9008609,1.169850477,Up,4.07828E-05
PLA1A,7.61,8,7.81,14.43,10.75,13.65,166.179793,178.7563916,165.0689314,293.8904563,261.4924845,311.4744299,1.699662128,Up,6.52416E-09
RABL3,37.03,39.71,33.45,25.91,26.8,29.59,1352.744046,1330.846015,1313.632394,971.9574652,1007.912884,973.6298613,1.353381266,Down,0
ADPRH,21.62,22.61,23.29,13.88,13.22,12.91,916.0154442,989.2434867,1005.240139,651.3496947,634.4578608,625.1270027,1.523068054,Down,0
IGSF11,0.05,0,0.02,0,0,0.02,1.013291421,0,0.988436715,0,0,1.089071433,1.815548208,Down,1
ATG3,56.32,54.73,55.54,64.1,62.96,61.91,1094.354734,1067.858863,1117.921925,1286.116229,1247.037864,1313.420149,1.172686017,Up,0.99763838
NR1I2,0.17,0,0.08,0,0,0.06,5.066457103,0,2.965310145,0,0,2.178142867,3.650926473,Down,0.278461507
BOC,23.88,22.51,24.7,19.48,17,19.13,1085.235111,1043.525532,1079.372893,818.1025869,799.0626917,832.050575,1.309857698,Down,1.78596E-10
SRPRB,99.91,90.52,99.15,124.78,117.35,113.94,2205.935423,2194.679258,2283.288812,2975.756031,3013.935289,2858.812512,1.323851268,Up,0
TMEM108,18.59,17.16,17.12,5.56,6.03,6.24,451.9279736,422.0896996,414.1549836,137.2717178,168.7720418,153.5590721,2.802677633,Down,0
AGTR1,29.93,28.53,30.31,18.47,16.7,17.78,872.4439131,829.2050418,871.8011827,563.8274585,522.984969,553.2482881,1.569108412,Down,0
MED12L,0.38,0.23,0.55,0.73,0.59,0.53,21.27911983,21.52563878,30.64153817,45.14304815,22.91966,27.22678583,1.297282228,Up,0.630904879
EIF2A,82.29,80.62,82.29,79.32,80.82,79.66,2282.94557,2241.474125,2213.109805,2298.610309,2372.18481,2285.960938,1.032537977,Up,1
ALDH1L1,0,0.02,0,0,0.05,0,0,0.935897338,0,0,2.083605454,0,2.188229919,Up,0.553017106
OSBPL11,11.55,10.87,10.32,12.8,12.88,12.33,683.9717089,645.7691635,605.9117063,798.7555662,811.5643244,774.329789,1.231958021,Up,0.991609659
TRPC1,14.81,15.53,16.34,10.75,10.13,9.96,777.1945196,718.7691559,788.7724986,549.0868714,500.065309,529.2887166,1.447455369,Down,0
NCEH1,7.08,6.45,8.1,10.97,13.35,10.72,442.8083508,411.7948289,420.0856039,735.1867841,686.5479971,716.6090031,1.677525908,Up,0
FAM86B2,0.5,0.65,0.61,0.18,0,0.09,3.050007176,3.144615057,2.658894763,1.289801376,0,0.359393573,5.290342853,Down,1
LPP,30.1,29.12,28.48,25.31,25.43,23.16,7697.974922,7606.973566,7083.1375,6418.604417,6245.607349,5932.172097,1.203894264,Down,2.07578E-07
TMEM44,13.33,15.58,13.57,13.35,12.98,14.83,308.0405918,336.9230418,316.2997488,345.4825113,331.2932672,361.5717158,1.080187915,Up,1
RUBCN,10.85,9.25,9.4,12.46,11.2,11.81,593.7887724,642.0255741,594.0504657,669.7754287,720.9274871,792.9311291,1.193327633,Up,0.030916319
AMT,3.86,7.6,6.82,2.79,4.3,2.46,71.94369086,123.5384487,104.7742918,52.51334172,76.05159908,63.16614313,1.565940415,Down,0.157272191
TCTA,29.13,29.51,30.03,24.74,23.54,23.86,826.8457992,829.2050418,847.0902648,736.1080708,692.7988135,720.9652888,1.164318608,Down,0.999999762
NICN1,8.08,9.78,8.92,5.12,5.13,6.4,237.1101924,261.1153574,247.1091788,161.225172,176.0646609,191.6765723,1.409016624,Down,0.999841096
UCN2,0.19,0.15,0.58,0.86,0.81,0.86,3.698513685,2.807692015,10.87280387,17.50444724,16.66884363,17.42514293,2.965615799,Up,0.999999977
VPRBP,12.2,11.44,11.89,11.42,10.59,11.31,872.4439131,830.1409391,845.1133913,852.1901946,790.7282698,844.0303608,1.024426995,Down,1
MANF,73.24,78.93,85.02,150.84,145.66,141.96,716.3970343,879.7434981,805.5759227,1553.289371,1534.575417,1584.598935,1.945456696,Up,0
CCDC39,0.58,0.97,1,0.07,0.05,0.14,21.27911983,38.37179087,33.60684831,0.921286697,2.083605454,4.356285733,12.62150099,Down,8.47988E-13
STXBP5L,0.03,0.01,0.01,0,0.06,0,2.026582841,0.935897338,0.988436715,0,2.083605454,0,1.883472096,Down,1
EAF2,3.19,2.74,2.44,4.03,5.2,3.53,34.4519083,31.8205095,27.67622802,46.98562154,61.4663609,43.56285733,1.617865829,Up,0.999999998
TM4SF19,0,0,0,0.18,0,0,0,0,0,0.921286697,0,0,31.70955656,Up,1
SLIT2,73.32,71.94,70.2,87.83,82.9,85.4,5879.116822,5753.896836,5694.383915,7630.096424,7207.191266,7474.297246,1.287647277,Up,0
EIF2B5,20.86,21.26,21.91,23.43,19.59,21.02,611.0147266,582.1281445,575.2701681,581.3319058,608.4127926,659.9772886,1.045977702,Up,0.976453824
ECE2,1.14,1.01,0.89,1.62,1.86,1.4,27.35886835,24.3333308,21.74560773,41.45790136,47.92292545,35.9393573,1.706191996,Up,0.999999998
DGKQ,2.71,2.76,3.02,3.78,3.44,3.66,177.3259986,182.499981,191.7567227,194.391493,230.2384027,237.4175724,1.200257836,Up,1
FIP1L1,50.82,48.09,49.71,38.26,38.69,43.27,1195.390022,1257.452946,1171.80161,1028.966686,1051.731107,1100.539355,1.139380759,Down,0.999998798
SLC26A1,0.4,0.04,0.09,0,0.67,0,6.079748523,1.871794677,1.97687343,0,2.083605454,0,4.711577845,Down,0.203303689
LYAR,15,14.84,14.88,18.05,16.71,16.13,282.7083063,284.5127909,278.7391536,364.829532,347.9621108,333.2558586,1.236512478,Up,0.999999965
CENPC,12.88,13.37,13.6,7.77,10.4,10.13,592.775481,650.4486502,657.3104155,394.3107063,464.6440163,447.6083591,1.454595599,Down,1.59872E-14
EPHA5,2.19,2.2,1.94,1.34,1.05,0.85,211.7779069,204.9615171,190.768286,114.2395504,106.2638782,76.23500033,2.047177701,Down,0
CORIN,80.58,76.82,89.28,84.59,84.88,82.82,3152.349609,2963.986871,3221.315254,3575.513671,3482.746517,3511.166301,1.131914408,Up,2.9439E-07
ATP10D,78.97,75.34,78.35,44.97,46.25,46.56,6554.9822,6519.460859,6478.21423,3991.013971,3948.432336,3801.948373,1.665273834,Down,0
OCIAD2,20.19,22.42,24.66,15.44,12.75,15.9,207.7247412,216.1922852,231.2941913,151.0910183,138.5597627,135.0448577,1.542739967,Down,0.964076549
SLC10A4,0,0,0.08,0,0,0,0,0,1.97687343,0,0,0,66.895781,Down,1
SLC10A6,0,0.12,0.21,0,0,0,0,0.935897338,3.95374686,0,0,0,163.9881399,Down,1
SCD5,15.17,14.29,15.82,16.19,16.9,14.67,648.5065092,613.0127566,672.1369662,733.3442107,770.934018,663.2445029,1.120943355,Up,0.279106144
PLAC8,0.23,0.69,0.34,0.36,0.11,0,2.026582841,4.679486692,3.95374686,2.763860091,1.041802727,0,2.786954146,Down,1
ENOPH1,42.74,42.01,40.67,43.57,45.26,45.32,1128.806642,1104.358859,1047.742918,1217.941013,1270.999327,1278.569863,1.14831177,Up,0.999995067
TRMT10A,7.71,7.95,7.48,8.45,8.35,7.18,229.003861,193.730749,215.4792039,222.9513807,183.35728,222.1705724,1.015488366,Down,0.933990484
KLHL8,9.54,10.7,10.32,8.91,12.09,10.69,670.7989204,716.8973612,731.4431691,613.5769401,692.7988135,693.738503,1.059508305,Down,0.844688956
SNCA,0.49,0.36,0.28,0.27,0.46,0.59,6.079748523,3.743589354,5.93062029,4.606433485,5.209013635,4.356285733,1.111410722,Down,1
PYURF,76.54,79.52,76.63,67.11,67.28,67.59,1318.748119,1377.154215,1311.655521,1233.188308,1250.163272,1248.424365,1.073900389,Down,1
TBCK,33.39,31.87,33.52,17.83,19.89,18.82,1509.804217,1480.589589,1458.932591,813.4961534,863.6544607,842.9412893,1.765532211,Down,0
CAMK2D,101.08,98.18,103.74,76.07,73.19,74.4,3988.315031,3980.37138,4054.567405,3151.72179,3001.433657,3024.35137,1.310077427,Down,0
CISD2,27.8,23.46,28.37,34.32,29.85,31.12,585.1960612,541.5944307,575.6655428,668.6053945,594.2338575,648.0083935,1.1224043,Up,0.146173117
DDIT4L,2.61,2.93,2.15,1.25,1.04,1.12,93.22281069,104.8205019,76.10962706,46.98562154,39.58850363,42.4737859,2.124166229,Down,1.00525E-09
ANK2,22.56,27.18,25.31,28.71,26.85,24.89,1452.046606,1445.02549,1434.221673,1836.124387,1710.640078,1643.408793,1.198294917,Up,8.29698E-08
TIFA,5.16,5.28,4.56,10.63,8.24,12.33,148.9538388,116.9871673,113.6702222,284.6775893,241.6982327,277.7132155,2.118102507,Up,0
SPATA5,4.04,4.35,3.98,4.99,4.43,4.14,348.5722487,378.1025247,325.1956792,409.0512934,409.4284717,397.5110731,1.156022735,Up,1
CCNA2,2.55,2.32,2.74,2.99,3.29,2.71,98.28926779,89.84614448,104.7742918,121.609844,135.4343545,111.0852862,1.256775642,Up,1
METTL14,29.54,29.17,29.17,31.01,31.16,29.73,695.1179145,744.9742813,714.639745,667.0115686,680.2971808,703.5401459,1.05065294,Down,1
USP53,38.1,34.53,32.62,28.34,26.95,27.94,2266.732908,2263.935662,2308.988166,1971.553531,1903.373582,1960.32858,1.172125427,Down,2.26139E-05
SETD7,79.94,78,75.62,72.96,73.15,69.4,8169.155432,8040.294034,7773.066327,7823.56663,7968.749059,7566.868318,1.026684622,Down,0.963854532
NAF1,9.26,10.27,10.58,9.86,10.35,11.85,220.8975297,248.0127947,253.039799,253.3538417,273.9941172,300.5837156,1.146792893,Up,0.645154908
SFRP2,44.62,44.26,43.74,29.9,27.66,28,1212.90983,1208.243464,1180.193438,861.4030616,805.313508,811.3582178,1.453278631,Down,0
RPS3A,856.11,819.86,824.47,743.13,781.09,716.41,9280.634792,8943.865478,8897.768928,8673.241712,9253.541854,8402.0772,1.030134518,Down,0.99160773
RNF175,0.67,0.46,0.05,0,0,0.11,12.15949705,5.61538403,0.988436715,0,0,1.089071433,16.79367128,Down,0.036604153
PDGFC,166.7,160.43,165.68,174.27,181.31,174.89,5289.381215,5190.486639,5274.298311,5770.939869,6083.086123,5712.179667,1.115019483,Up,1.0873E-07
CBR4,7.32,7.78,8.22,7.31,7.86,8.21,337.426043,332.2435551,358.8025276,346.403798,351.087519,368.1061444,1.036096509,Up,1
GLRA3,0.05,0,0,0,0,0.01,2.026582841,0,0,0,0,1.089071433,1.837758324,Down,0.579553063
CYP4V2,25.04,25.33,28.07,25.85,24.34,24.3,1020.38446,1016.384509,1114.956615,1092.646023,1040.667162,1024.718202,1.002000727,Up,0.964356068
ROPN1L,0.69,0,0.08,0.19,0.32,0.31,6.079748523,0,0.988436715,2.763860091,3.125408181,4.356285733,1.447631142,Up,0.578620646
NDUFS6,66.36,63.17,69.9,50.4,55.4,51.71,699.1710802,695.3717224,756.154087,607.1279333,661.5447317,658.8882171,1.115759008,Down,0.205030615
MARCH6,74.34,66.16,73.73,75.47,64.16,68.43,3761.337753,3744.525251,3789.666365,3589.332971,3520.251415,3590.668515,1.055631844,Down,0.999999999
NKD2,0.58,0.47,0.89,0.89,0.47,0.4,10.13291421,13.10256274,12.8496773,14.74058715,9.376224544,5.445357166,1.220429446,Down,1
CDH18,0.17,0.14,0.24,0.13,0.15,0,2.026582841,1.871794677,2.965310145,1.842573394,5.209013635,0,1.027256728,Up,1
ADAMTS16,0.06,0.06,0.07,0.86,0.66,0.96,4.053165682,3.743589354,4.942183575,40.53661466,34.37948999,43.56285733,9.281034673,Up,2.27892E-10
SRD5A1,14.46,12.01,11.97,10.86,10.32,10.17,662.692589,613.0127566,591.0851556,548.1655847,565.6988808,553.2482881,1.119772435,Down,1
MYO10,26.61,26.5,25.84,21.84,21.5,23.05,3087.498958,3161.461209,2979.148259,2621.060653,2586.796171,2761.885155,1.157892403,Down,1.19871E-09
FAM105A,0.1,0.28,0.12,0.05,0.1,0.02,5.066457103,7.487178707,5.93062029,2.763860091,5.209013635,1.089071433,2.036336095,Down,1
RPL37,922.21,868.22,872.5,841.33,821.69,800.15,4991.473538,4833.900394,4762.288093,4891.083435,4894.378794,4704.788592,1.00672252,Down,0.979167355
SKP2,22.83,21.85,21.25,17.43,15.58,15.14,932.2281069,949.9357985,970.6448542,770.1956786,695.9242217,714.4308602,1.308293098,Down,1.36816E-07
OSMR,50.73,44.74,45.91,61.12,57.28,59.59,3680.274439,3265.345814,3307.309248,4776.871523,4424.536182,4542.516948,1.340486584,Up,1.19904E-14
PLK2,91.45,77.86,93.08,106.88,102.01,96.08,2424.806369,2410.871544,2509.640819,3105.657455,3176.456515,3170.286942,1.28685938,Up,0
FAM159B,0,0,0.2,0,0,0,0,0,0.988436715,0,0,0,33.9478905,Down,1
