gene_name,Ctrl-1 TPM,Ctrl-2 TPM,Ctrl-3 TPM,SP-1 TPM,SP-2 TPM,SP-3 TPM,Ctrl-1 Normalised Read Counts,Ctrl-2 Normalised Read Counts,Ctrl-3 Normalised Read Counts,SP-1 Normalised Read Counts,SP-2 Normalised Read Counts,SP-3 Normalised Read Counts,Real Fold Change,Regulation Type,"FDR
"
ANAPC4,14.95,21.1,18.2,19.11,17.14,17.82,516.6443883,612.6741852,598.208541,593.5355471,537.0437013,600.4816559,1.002045541,Up,0.993961488
TRAPPC3,110.54,112.13,114.03,102.29,109.98,107.79,1718.737767,1745.078175,1726.601909,1588.641473,1676.795836,1687.186653,1.048013427,Down,1
THRAP3,72.71,63.8,79.5,75.72,70.3,77.73,3662.548337,3560.338841,4000.394574,3895.33644,3681.915332,3766.354386,1.010720936,Up,0.998545467
PHPT1,81.82,84.39,82.34,77.29,83.17,79.7,805.1467992,849.7771981,799.2786359,769.9359719,805.5655519,788.9661756,1.03795095,Down,1
LY75,0.15,0.23,0.25,0.33,0.13,0.24,5.186905047,18.77855862,15.35535302,28.63912779,11.60858656,19.19873294,1.511441243,Up,0.921816691
ARID4B,21.93,22.28,24.06,26.71,20.38,23.65,1527.87603,1448.974448,1548.949978,1675.606882,1393.69876,1560.877004,1.023063655,Up,0.99692898
OPN3,18.38,19.36,18.33,20.04,20.2,19.87,503.3446318,488.4322065,499.1740166,594.5731966,558.1502223,572.1255777,1.156875349,Up,0.999999999
SDCCAG8,26.1,23.67,20.88,21.65,24.1,23.23,636.3421971,663.888436,599.2088897,619.476786,639.0585528,650.5217939,1.005063314,Up,1
PTPRN,0.22,0.42,0.37,0.74,0.48,0.13,3.069174584,4.742060257,2.000697461,5.188247789,7.035507004,1.6680046,1.414535171,Up,1
HHAT,6.96,6.78,7.28,7.12,8.62,6.94,326.3555641,304.4402685,328.1143837,332.0478585,381.0899627,306.078844,1.062888643,Up,0.9891857
KIF1B,26.21,26.67,27.74,25.74,27.26,26.94,2907.531389,2935.335299,2939.024571,2863.912779,3079.206899,2926.51407,1.009991263,Up,0.998075098
FOXC1,19.19,21.63,21.93,21.37,21.97,21.94,1071.14193,1215.86425,1217.104294,1213.012333,1208.93462,1220.979367,1.039614806,Up,0.991867254
TBC1D22A,15.75,15.24,15.92,14.34,14.25,13.54,562.6820071,547.2337537,550.1918019,504.2976851,484.2773987,492.0613569,1.121209691,Down,1
SYNE2,1.45,1.74,1.17,1.27,2.04,1.27,305.8944002,297.8013841,276.0962497,307.1442691,464.3434622,318.5888785,1.239008081,Up,0.986979626
PLEKHH1,0.39,0.57,0.7,0.72,0.31,0.59,26.59951306,24.65871334,25.00871827,18.67769204,25.79685901,15.8460437,1.264228546,Down,1
ATP9A,29.06,28.5,28.05,26.64,29.02,26.83,3440.544709,3368.759607,3280.143488,3177.282946,3353.591672,3110.828578,1.046438187,Down,0.961919295
CHRDL2,0.19,0.36,0.47,1.24,0.88,0.22,4.092232779,8.535708463,10.00348731,13.48944425,15.24359851,5.004013799,1.490067428,Up,0.937603933
FAM168A,35.98,34.26,34.09,35.19,36.47,32.74,3023.136965,2958.097188,2902.011668,3003.99547,2950.222604,2853.95587,1.00852295,Down,0.998829311
RELT,0.79,0.71,0.94,0.8,1.29,0.66,34.78397862,27.50394949,36.01255431,35.28008496,48.07596452,29.19008049,1.144875192,Up,0.993070285
GALC,28.85,29.9,31.27,27.32,31.17,28.62,1440.465938,1502.284689,1562.544717,1324.040836,1435.243429,1448.661995,1.070663204,Down,0.953355777
NOP58,31.62,36.48,31.29,28.53,34.4,30.45,846.069127,821.3248365,801.2793333,760.5971259,795.0122914,737.2580331,1.076674099,Down,1
SZRD1,98.1,93.64,97.85,96.28,100.04,99.12,4269.221846,4139.818604,4223.472341,4260.589084,4279.933427,4280.933805,1.014956888,Up,1
KCNH2,0.02,0,0,0,0,0,1.023058195,0,0,0,0,0,35.10193982,Down,1
CUL1,35.95,38.06,35.86,34.86,34.82,35.62,1541.748699,1644.546497,1529.533209,1520.156602,1472.766133,1525.390206,1.043714137,Down,0.995362459
FAM114A2,27.44,29.09,26.35,24.53,24.69,26.87,850.1613598,892.4557404,878.3061856,821.8184498,834.8801644,880.7064286,1.032914436,Down,1
CYFIP2,0.54,0.55,1.18,0.91,1,0.4,23.53033848,17.07141693,25.00871827,24.90358939,22.27910551,19.1820529,1.011490991,Up,1
TAB2,64.77,64.39,66.98,67.49,70.77,71.32,3919.335944,3879.953702,4015.399805,4153.71118,4169.710484,4277.597796,1.066555115,Up,0.999999958
GINM1,98.39,95.41,96.65,93.63,90.68,97.78,2688.596936,2619.514086,2627.916116,2597.236843,2443.666099,2674.645376,1.0285758,Down,0.995145392
EIF2AK2,53.79,52.58,63.4,80.14,82.84,88.2,4781.774002,4853.972879,5397.881751,7284.299896,7168.009052,7934.697881,1.489127655,Up,0
USP36,17.94,17.51,18.56,18.56,19.56,19.96,983.1589251,999.6263022,1008.351521,983.6917808,986.143565,949.9286195,1.024444459,Down,1
KMT2C,11.5,11.49,9.65,11.76,14.39,11.01,2164.79114,2026.756554,1959.683163,2181.13937,2698.058307,2083.296045,1.131885622,Up,0.998010022
MCOLN3,4,4.21,4.01,5.55,4.31,5.25,145.2742636,153.6427523,148.0516121,216.8687576,145.4004781,200.9945543,1.260168946,Up,0.829793489
CCDC85A,0,0.02,0.2,0,0.05,0,0,0.948412051,11.00383604,0,2.673492661,0,4.432136347,Down,0.718182201
PUM2,41.03,37.68,40.4,42.44,47.8,41.82,2759.187951,2769.36319,2675.932855,2883.628121,2863.45135,2801.413725,1.04192926,Up,1
MRPL43,53.84,46.37,49.77,52.56,46.33,49.65,577.0048218,506.4520354,536.1869197,559.2931116,493.6580748,537.9314834,1.01807837,Down,0.994741882
ITIH4,1.05,1.34,0.9,1.47,1.62,0.75,8.112851484,9.825548852,11.75409759,23.13958514,29.00974054,14.20305917,2.233405316,Up,0.232453496
C4orf27,31.28,30.77,31.02,30.58,28.17,32.76,469.5837114,470.4123775,438.1527441,451.3775576,429.1659272,467.0412879,1.022680117,Down,1
ZFR,65.98,67.61,70.56,65.36,68.67,72.7,4257.968206,4277.338352,4378.526394,4174.464171,4346.770744,4460.2443,1.005238267,Up,0.997573765
ZNF280C,2.94,3,3.87,3.16,2.46,2.62,195.4041152,186.8371741,207.0721873,188.8522195,160.6440766,173.4724784,1.126854412,Down,1
TRAF1,1.23,1.38,1.23,1.59,1.55,1.24,112.5364014,121.3967426,112.0390578,148.3838868,138.3649711,113.4243128,1.156649202,Up,0.993889574
RC3H2,29.09,29.08,27.32,25.87,28.64,24.96,2756.118776,2482.942751,2691.938434,2533.94022,2563.269718,2476.986831,1.04710754,Down,0.989281177
IL17RB,0.04,0.03,0.04,0.04,0.09,0,1.023058195,0.948412051,1.000348731,1.037649558,1.172584501,0,1.339957745,Down,1
TRAF3IP2,21.42,21.07,20.22,17.35,16.65,17.95,589.2815201,608.880537,588.2050537,526.0883258,531.1807788,557.9475386,1.10595934,Down,1
GYG2,6.94,7.6,8.21,7.1,8.7,7.56,325.3325059,355.5122575,340.1185684,320.6337134,371.7092867,336.1029268,1.00732874,Up,1
DCBLD2,96.84,87.45,88.63,74.55,84.79,90.55,5323.994845,5147.980615,5136.790732,5023.261509,5323.533633,5205.008353,1.003662764,Down,0.99791503
SOAT1,34.61,32.84,40.94,39.21,37.03,41.56,1950.971977,1971.748655,1967.685953,2132.369841,2080.164904,2106.689809,1.072799013,Up,1
PKP2,0.72,1.12,1.17,1.52,0.68,0.95,43.99150237,40.78171821,59.02057511,54.99542656,41.04045752,58.38016099,1.073855994,Up,0.987318438
MSH4,0,0.1,0,0,0,0,0,4.742060257,0,0,0,0,159.0686752,Down,1
F7,0,0,0.24,0,0.11,0.1,0,0,2.000697461,0,3.517753502,0.8340023,2.157759038,Up,0.894833886
GDI2,260.33,256.52,269.44,230.47,249.27,250.86,8069.780734,7913.4648,8309.596802,7247.86802,7647.537484,7700.076354,1.075119364,Down,0.488903278
PRDM1,5.13,4.72,4.28,5.46,6.14,6.61,336.586146,322.4600975,303.1056654,400.5327293,403.3690682,410.3291315,1.261986863,Up,0.999999446
ATG5,25.74,23.89,20.91,26.1,23.76,25.49,936.0982481,935.1342827,910.317345,950.4869949,859.5044389,966.6086655,1.001782656,Down,0.997413523
TMCC3,0.74,1.09,0.78,0.8,1.04,1.4,48.08373515,80.61502437,61.02127257,59.14602479,73.87282354,56.71215639,1.000057827,Up,0.981967846
PITHD1,35.09,36.31,32.3,32.93,40.93,37.66,714.0946199,742.6066362,670.2336496,696.2628533,827.8446574,747.2660607,1.067908345,Up,0.988032901
MTA3,27.45,25.16,26.87,25.87,26.95,28.9,716.1407363,663.888436,662.2308597,645.4180249,698.8603624,687.2178951,1.005298356,Down,1
USP13,10,11.09,11.26,8.13,9.21,10.74,853.2305344,786.2335906,839.2925851,732.5805878,764.5250944,744.7640538,1.105663501,Down,1
ATP11B,67.15,66.56,66.95,63.33,65.23,67.75,4916.817684,4718.349956,4828.683323,4572.921601,4574.252137,4660.404852,1.047529764,Down,1
LAMC2,1.23,1.12,1,1.18,1.22,1.08,90.02912113,81.56343642,72.02510861,71.59781949,84.42608404,77.56221389,1.042940311,Down,1
CDK14,41.07,41.44,42.71,42.56,46.69,46.01,2678.929036,2657.450568,2624.915069,2808.917353,2868.141688,2909.834024,1.078579686,Up,0.999999985
SEC61A1,322.29,317.52,317.34,319.14,344.47,326.25,16383.25393,16328.81029,15919.5497,16499.66562,17062.27707,16361.45712,1.026562661,Up,0.99493654
PPP1R12A,58.56,59.89,66.71,60.83,60.48,65.85,3497.835968,3444.632571,3528.229973,3192.847689,3190.602426,3225.086893,1.089728417,Down,0.999994919
RASGRF1,0.26,0.21,0.36,0.35,0.36,1.22,11.25364014,9.484120514,17.00592842,8.301196462,17.58876751,7.506020699,1.130069599,Down,0.969491188
CAMK2B,0,0,0,0.16,0.02,0,0,0,0,1.037649558,1.172584501,0,74.67446861,Up,1
CROCC,5.91,5.84,6,7.25,2.52,4.27,236.326443,221.8146106,216.6255176,231.3958514,209.5291244,211.3778829,1.034435967,Down,1
POLR3E,22.37,21.7,20.72,19.7,22.03,21.19,579.0509382,494.1226788,549.1914532,488.7329417,534.6985323,522.919442,1.049156164,Down,0.990322324
ATP2B4,79.22,79.79,80.09,87.82,88.23,83.41,10009.60138,10089.2074,10016.49184,10752.12472,11010.56846,10470.89887,1.070339305,Up,0.001099678
ZC3H11A,93.95,93.01,93.78,96.12,100.88,93.75,6545.996936,6283.305713,6424.519646,6790.461718,6917.591906,6605.623476,1.055046377,Up,0.579011829
RIOK2,43.65,39.08,55.8,43.69,49.48,44.18,1019.98902,1024.285016,1103.38465,1004.444772,959.1741215,1026.656831,1.05263106,Down,0.993849678
YIPF1,27.12,24.56,24.15,22.62,25.2,24.45,483.9065261,459.0314329,445.1551852,407.7962762,457.3079552,477.8833178,1.033585261,Down,0.994769218
NDC1,9.01,9.42,9.22,8.34,9.96,9.47,632.2499643,682.856677,677.2360907,626.7403329,662.5102428,684.7158882,1.00930917,Down,1
DGKG,2.11,1.42,1.17,1.77,2.03,1.31,28.64562945,23.71030128,25.00871827,30.09183718,28.14202801,21.6840598,1.032990343,Up,1
FLYWCH1,14.23,14.15,13.87,16.02,17.82,12.9,639.4113717,576.6345272,571.1991252,638.154478,628.9156969,597.1456467,1.043066006,Up,0.997975532
UNKL,4.19,4.74,4.88,5.48,6.31,4.53,274.1795962,239.948249,260.09067,304.0313204,266.1766816,224.3466187,1.026265605,Up,0.991254583
TBXAS1,0.45,0.24,0.13,0.04,0,0.35,2.046116389,0.948412051,1.000348731,1.037649558,0,3.336009199,1.094110098,Up,1
PARP12,6.89,7.13,6.98,17.64,19.28,18.55,170.8507185,201.0633549,229.0798593,488.7329417,477.2418917,471.2112994,2.391279373,Up,0
ALDH18A1,102.18,105.46,105.44,99.61,101.05,98.61,4792.004584,4873.889532,4796.672164,4636.218224,4600.048996,4622.040746,1.04360251,Down,1
TARBP1,24.3,26.57,23.33,24.68,24.49,22.3,1165.263284,1258.542792,1308.45614,1261.781862,1204.244282,1160.097199,1.029270376,Down,0.993514969
GATB,14.93,13.43,13.78,12.16,11.93,11.05,370.3470665,336.6862782,323.11264,311.2948673,270.8670196,307.7468486,1.15758079,Down,0.869157483
MXD1,8.84,8.21,7.41,10.45,9.33,10.43,651.68807,639.2297226,581.2026126,814.5549029,712.9313764,737.7167343,1.209963156,Up,0.011580361
CDK17,34.21,37.5,29.31,38.69,42.2,36.6,1487.526615,1534.530699,1440.502172,1683.067583,1776.465518,1661.332581,1.147516638,Up,1.22322E-05
DNAJC25,11.97,11.74,11.43,11.82,13.06,12.91,382.3475391,379.554503,365.0872728,386.1405299,415.5053178,416.6425289,1.081009314,Up,1
SLC2A3,31.64,31.23,31.27,28.97,31.18,28.14,1489.296506,1435.279378,1409.851487,1457.62784,1522.800313,1428.587559,1.017208231,Up,1
PSD,0.27,0.06,0.22,0.17,0.21,0.14,8.184465557,2.845236154,6.002092384,6.225897347,2.345169001,6.672018399,1.117115133,Down,1
CTDP1,8.94,9.94,9.48,9.94,9.43,9.63,420.476918,477.9996739,450.1569288,478.3564461,454.9627862,451.1952442,1.026604824,Up,1
YBX3,268.43,261.67,267.92,269.38,270.4,276.33,5144.959661,5036.067993,5123.786199,5109.386423,5018.661663,5081.576013,1.006258509,Down,1
STYK1,0.55,0.31,0.31,0.2,0.51,0.25,20.46116389,13.27776872,13.0045335,8.301196462,12.89842951,8.340022998,1.581806607,Down,1
WNK1,126.94,127.78,129.47,118.68,140.79,127.93,10340.04917,10004.79873,10014.49114,10745.89882,11002.36037,9985.509536,1.045272011,Up,0.998646833
CCAR1,51.79,44.7,47.68,43.79,40.35,49.22,1849.689216,1823.796375,1905.664332,1863.618606,1654.51673,1791.43694,1.050771721,Down,0.98748332
OGFR,16.7,17.21,17.88,24,23.48,20.98,445.0303147,446.7020762,469.1635547,670.3216143,676.5812568,587.9716214,1.4217559,Up,1.50163E-10
GNA15,0,0,0,0,0.04,0,0,0,0,0,1.172584501,0,40.08615002,Up,1
PIGV,14.6,14.51,16.56,16.54,15.71,16.55,388.762114,394.5394134,419.1461182,414.0221736,375.2270402,438.6852097,1.02119522,Up,0.998521431
PTPRU,12.56,9.66,9.82,11.74,11.41,10.54,846.069127,772.9558219,706.2462039,907.9433631,895.8545585,823.9942722,1.130099725,Up,0.914806365
SNRNP40,28.38,26.25,27.83,24.69,25.54,28.55,558.5897743,544.3885175,539.1879659,505.3353346,494.8306593,573.7935823,1.04333363,Down,0.994066991
COL11A1,2194.35,2188.98,2264.59,2161.64,2271.53,2381.17,162618.1692,162606.1946,164648.3979,162592.4222,164167.693,163164.2099,1.000105259,Up,0.999729406
QSER1,20.36,15.75,19.79,17.35,17.93,16.17,1961.202559,1909.153459,1940.676538,1962.195314,2014.500172,1921.541299,1.015006589,Up,1
MPC1,38.5,35.41,40.73,31.16,37.55,39.11,419.4538598,397.3846495,439.1530928,352.8008496,422.1304202,435.3492005,1.037768104,Down,0.991658907
ACAA1,35.26,37.03,40.16,33.12,35.58,34.53,813.3312648,813.7375401,808.2817744,747.1076816,728.1749749,755.6060837,1.091649165,Down,1
BCAT1,82.48,83.27,88.96,86.16,91.22,91.37,6964.980189,6725.189856,6900.405545,7036.301651,7046.060264,7168.249767,1.032055205,Up,0.950289638
HDAC7,29.76,29.67,29.49,31,33.75,30.3,1589.832435,1581.951302,1615.5632,1723.535915,1750.668659,1545.406262,1.0485159,Up,0.993396092
LZTS1,1.21,0.93,0.92,0.94,0.82,0.98,97.19052849,75.87296411,74.02580607,78.86136639,63.31956303,73.39220239,1.146176758,Down,1
PRDM6,0.99,1.15,0.39,0.66,2.09,0.39,55.24514251,68.2856677,52.018134,47.73187966,55.11147153,52.54214489,1.129738981,Down,1
SPAG4,0.92,0.61,1.2,3.08,0.53,1.16,6.138349168,5.690472308,11.00383604,15.56474337,7.035507004,9.174025298,1.391101435,Up,1
NCKAP1,136.39,136.91,136.16,134.75,141.76,143.08,9811.128087,9803.735375,9809.419654,9849.369602,10077.1912,10220.69818,1.024570697,Up,0.958693591
MRPS35,34.77,36.28,37.25,32.66,33.93,34.72,876.7608728,897.1978006,922.3215297,818.7055011,844.2608404,869.0303964,1.0648822,Down,1
GUCY1B3,4.82,4.42,5.96,4.22,4.4,4.71,205.6346971,190.6308223,220.0767208,182.6263222,182.9231821,195.1565382,1.099219942,Down,1
SFSWAP,20.42,20.8,23.75,20.63,19.41,25.3,891.0836876,1013.852483,941.3281556,1017.934216,941.585354,958.2686425,1.025128774,Up,0.994287741
TNK2,10.15,11.95,12.99,8.83,12.32,12.25,417.4077434,484.6385583,491.1712268,481.4693948,454.9627862,431.179189,1.01872286,Down,0.992729261
MON2,28.96,29.78,28.75,25.97,29.39,28.68,2316.203753,2341.629355,2224.775577,2147.934585,2247.844488,2187.588032,1.045453977,Down,1
CDH3,2.66,2.33,1.96,2.73,3.55,1.99,101.2827613,106.2221498,84.02929338,72.63546904,86.77125304,87.57024148,1.180388602,Down,1
ARSF,0.04,0,0,0,0.04,0,1.023058195,0,0,0,1.172584501,0,1.141992443,Up,1
GPBP1,45.82,47.48,49.16,50.49,50.83,57.54,1938.695279,1940.451057,1964.684907,2069.073218,1992.221067,2161.733961,1.064888091,Up,0.673895756
DGAT2,1.3,0.81,0.67,0.65,1.22,0.92,33.76092042,27.50394949,20.00697461,23.86593983,17.58876751,25.020069,1.222496323,Down,1
ZNF112,5.08,5.18,4.58,5.54,4.97,5.13,255.7645487,255.1228418,232.0809055,279.127731,241.5524071,264.378729,1.05664962,Up,1
CS,67.12,71.76,70.84,67.02,65.22,70.17,2612.154027,2676.883531,2522.959527,2510.842141,2520.751804,2615.773153,1.021527584,Down,0.996830451
LTK,0,0,0.08,0.02,0.03,0,0,0,2.000697461,1.037649558,1.172584501,0,1.103184547,Up,1
MRPS24,72,72.01,82.54,69.79,72.8,81.39,550.8963767,563.8214804,633.3407884,540.7399376,560.4953913,638.22026,1.004945748,Down,0.994448082
ELMO2,33.15,35.36,36.91,38.21,33.75,35,1335.090944,1324.931636,1454.507054,1506.667158,1404.756232,1426.143933,1.05420694,Up,0.981298292
WAPL,27.61,27.63,23.56,20.51,23.23,21.47,2036.908866,2040.982735,2017.70339,1808.623179,1879.652954,1833.971057,1.103824524,Down,0.999999831
VMP1,131.2,140.82,144.3,130.09,125.25,119.15,3985.834726,4381.663677,4155.448627,3722.048964,3522.44384,3648.760062,1.149605421,Down,0.000792826
APPBP2,30.26,31.77,31.66,32.49,32.25,35.31,2276.304483,2312.228581,2393.834513,2317.071463,2229.083136,2257.644226,1.026245333,Down,1
POLD1,1.61,2.04,2.54,4.94,3.59,2.1,75.70630641,84.40867257,89.03103703,104.8026053,111.3955276,70.89019549,1.152271125,Up,0.976960094
EIF4B,223.16,205.28,213.64,196.68,215.34,211,10024.28226,9440.996218,9637.249633,8959.709625,9317.860653,9289.576317,1.055696002,Down,0.915594461
SLC6A16,0.57,0.77,1.7,2.01,1.06,0.66,23.53033848,15.17459282,20.00697461,21.79064071,18.76135201,19.1820529,1.01740052,Up,1
GLTSCR1,2.34,4.61,2.73,3.27,5.4,4.28,109.4672268,135.6229233,125.0435913,118.2920496,160.6440766,130.1043588,1.105106846,Up,0.981834092
SPHK2,10.06,9.75,10.31,12.72,12.1,11.47,329.4247387,295.90456,298.1039218,331.0102089,340.0495052,313.5848647,1.066284566,Up,1
RPL18,482.69,455.2,483.47,410.59,417.97,444.88,2780.672173,2654.605332,2788.972261,2379.330436,2397.935304,2542.10573,1.123627362,Down,0.0007707
CA11,5.33,1.07,4.16,1.79,4.46,2.89,43.99150237,26.55553744,52.018134,44.61893098,62.14697853,40.86611269,1.204468476,Up,0.967352898
ISOC2,24.94,26.8,25.3,22.34,25.81,20.36,330.4477969,334.7894541,338.117871,305.06897,328.3236602,281.8927773,1.096217887,Down,1
U2AF2,67.85,63.45,67.86,61.41,64.01,64.3,1967.340908,1839.91938,1901.662937,1933.141126,2050.850292,1940.723352,1.037798794,Up,0.990667052
EPN1,46.29,38.21,40.44,41.62,42.71,38.01,1167.3094,1078.344502,1098.382906,1119.623873,1149.132811,1071.692955,1.001073849,Down,0.998403056
MED29,20.64,19.93,22.76,22.66,22.69,22.12,1040.450184,1013.852483,1104.384999,1162.167505,1110.437522,1101.717038,1.068266437,Up,0.998098839
AHRR,10.03,10.29,10.4,11.35,9.66,9.3,655.7803028,699.9280939,700.2441115,674.4099536,640.2311373,606.0361112,1.070429947,Down,1
ZNF275,13.32,12.71,13.18,11.91,13.26,11.62,1212.323961,1168.443647,1198.417779,1105.096779,1193.691022,1055.012909,1.067202163,Down,0.937566185
MTMR1,11.08,11.4,12.16,11.98,13.86,15.62,561.6589489,534.904397,538.1876171,580.0461028,556.9776378,663.0318284,1.101117281,Up,0.936385721
GPC1,173.37,175.09,164.34,160.01,169.76,154.5,7247.344251,7059.030899,6993.437977,6702.178494,6913.558216,6278.369313,1.070659369,Down,0.920042544
ADCK1,5.22,4,4.12,4.94,4.58,4.71,145.2742636,120.4483305,127.0442888,143.195639,137.1923866,135.9423749,1.059989064,Up,1
HAGH,24.95,23.49,24.84,22.06,26.32,22.3,327.3786223,309.1823288,336.1171735,308.1819187,341.2220897,321.0908854,1.002249536,Down,1
RNF4,41.85,42.42,43.68,37.89,42.99,40.5,1517.195303,1520.304518,1557.542974,1485.914167,1496.217823,1390.281834,1.050916371,Down,1
CASP8,20.42,21.36,17.89,19.49,21.32,19.83,641.4574881,579.4797634,598.208541,602.8743931,598.0180953,564.619557,1.030378063,Down,1
LIMCH1,62.39,63.11,60.67,54.58,60.72,57.9,4039.033753,3991.866324,4291.496055,3643.187597,3847.249746,3782.20043,1.093124217,Down,0.190004542
ASUN,36.11,39.09,33.84,28.47,38.04,34.59,1112.064258,1087.828623,1022.356403,948.4116958,1026.011438,1033.32885,1.071314112,Down,0.95704332
TM7SF3,94.7,91.05,100.25,95.44,94.6,95.94,2376.564186,2238.252441,2343.817076,2406.309324,2168.108742,2358.558504,1.003700723,Down,0.997227464
DLX3,0.09,0.39,0.2,0.3,0.07,0.21,3.069174584,11.38094462,7.002441115,6.225897347,2.345169001,7.506020699,1.333733421,Down,0.953450037
SPA17,10.27,10.27,10.02,6.72,7.85,8.89,144.2512054,148.9006921,149.0519609,96.50140887,128.9842951,137.6103795,1.217852087,Down,0.883804534
TSPAN32,1.66,2.69,1.68,1.95,1.21,1.88,23.53033848,33.1944218,21.00732335,28.01653806,10.55326051,14.1780391,1.473385176,Down,0.896294529
WISP2,28.75,31.04,30.88,33.77,35.42,32.83,617.9271496,660.0947878,645.2249313,735.6935365,716.4491299,725.5820009,1.132314698,Up,1
ST3GAL6,10.44,10.89,11.5,15.88,14.88,13.05,247.5800831,249.4323695,251.0875314,353.8384992,351.7753502,326.0948992,1.379090226,Up,0.999202798
NGFR,0.11,0.14,0.12,0.19,0.05,0.09,5.115290973,6.63888436,5.001743654,9.33884602,2.345169001,4.170011499,1.056779839,Down,1
CDON,6.63,6.05,6.37,7.39,5.82,6.43,342.7244952,333.8410421,322.1122913,350.7255505,334.1865827,361.9569981,1.048253655,Up,1
TAF2,22.87,20.92,23.27,21.45,22.78,23.9,1503.895546,1432.102198,1504.524491,1463.085876,1385.99488,1517.050183,1.017038148,Down,0.996741106
HIPK2,7.84,7.49,7.33,7.69,8.2,6.89,1519.241419,1479.5228,1430.498685,1401.864553,1520.842097,1402.791868,1.023988834,Down,0.994429238
TNPO3,32.21,28.74,29.66,29.65,30.06,30.53,1878.334845,1695.760748,1755.612022,1762.966599,1751.841244,1791.43694,1.004421715,Down,0.996662163
BORCS8-MEF2B,5.88,2.24,2.54,3.31,2.05,4.75,51.24498497,31.82870844,29.94043751,40.31268532,30.07679244,37.62184375,1.046304593,Down,0.979789338
RFXANK,24.97,23.99,19.38,34.03,27.67,27.33,234.2803266,218.1347718,211.0735822,231.3958514,240.3798226,213.5045888,1.032842455,Up,1
TMEM161A,8.66,6.77,7.01,7.82,9.43,8.62,134.0206235,119.4999185,112.0390578,128.6685452,145.4004781,125.9343473,1.094214307,Up,1
LPAR2,1.01,2.77,1.41,0.65,3.04,1.5,19.4381057,30.34918564,18.00627715,15.56474337,24.62427451,18.3480506,1.158049571,Down,0.992708303
CTSA,407.64,423.34,422.32,446.65,463.13,436.25,9780.436341,10219.13985,10102.52183,10633.83267,10868.68574,10381.66063,1.059201164,Up,0.608714479
SUGP2,37.74,37.15,38.29,40.89,37.53,37.36,2220.036282,2321.712702,2264.789526,2614.876886,2280.676854,2336.040442,1.062447865,Up,0.992555303
SLC12A2,20.28,18.71,21.84,19.67,18.41,19.25,1592.901609,1580.054478,1703.593888,1609.394464,1598.232674,1578.766354,1.018835877,Down,0.999724648
SNX24,14.19,16.86,17.13,15.83,12.21,13.53,213.8191627,229.5157164,230.0802081,231.3958514,200.5119496,215.1725934,1.040695827,Down,1
EYA2,22.94,24.6,22.67,22.27,23.74,23.03,737.6249584,783.3883545,797.2779384,764.7477241,789.1493689,758.9420929,1.002357274,Down,1
